SampleID,DIL1,DIL2,DIL3,DIL4,DIL5,OA1,OA2,OA3,OA4,OA5
504.01281,0,0,0,4049.748926,0,0,0,0,0,1820.621062
795.02783,0,327.529884,602.8332519,0,0,0,0,500.4042722,0,0
1215.64249,8669.218681,0,0,0,0,6502.960218,0,0,0,0
909.09003,0,2945.264547,0,59.812583,0,0,7999.674969,0,0,0
722.93861,0,3518.03826,470.1699083,0,0,0,4357.055345,255.7365259,0,0
895.53874,0,1410.086752,0,497.0985938,0,0,529.1531559,0,0,0
619.09037,0,0,0,4869.806318,0,0,0,0,0,2361.67775
621.17791,0,0,0,0,4015.685807,0,0,0,0,0
467.09969,0,0,368.7975532,0,0,0,0,0,0,0
806.99824,0,105.1485693,0,0,0,0,12679.29417,0,0,0
550.01695,0,0,0,1473.951094,0,0,0,0,0,6108.84925
935.53855,1540.169801,1840.507189,0,3176.14877,0,2611.467825,1735.883818,0,0,360.7465938
1319.79959,1484.905853,540.2538943,0,0,0,2141.765317,771.4101563,0,0,0
498.00063,301.9156268,805.2141009,0,734.8687891,650.7359809,0,308.639426,0,0,2711.904188
1237.79698,0,0,2673.137288,3183.684761,0,0,0,1219.504017,0,2245.767414
657.33243,4551.591814,104.080821,423.4595947,0,0,0,0,903.7258827,0,0
679.31883,0,0,0,0,0,0,0,0,0,0
1318.97207,0,0,2308.657037,0,0,0,0,4167.384556,0,0
879.05884,273.2905144,0,0,0,0,0,0,0,0,0
417.00226,0,0,0,32.44304688,0,0,0,0,0,0
879.04781,0,436.5260257,0,0,0,0,529.3083231,0,0,0
588.94372,0,0,0,0,1618.705599,0,0,0,611.0683877,0
1431.05263,0,0,0,6783.741553,0,0,0,0,0,1414.064578
685.05616,74.25966192,0,0,179.2359131,3346.924349,0,0,0,0,126.3868984
683.29454,4760.508815,0,0,0,0,4087.943976,0,168.8110537,0,0
1253.34611,0,0,0,0,11159.28409,0,0,0,4714.496264,0
769.09009,0,0,0,0,8977.963282,0,0,0,8963.783968,0
879.09233,0,369.1500671,5321.332927,1089.306875,0,954.9984582,1233.214225,1647.712569,0,0
748.00647,0,0,0,5046.510235,0,0,0,0,0,1316.334719
742.95259,343.3741012,0,942.9313153,0,792.3947483,425.4636872,986.3161355,2426.084603,0,249.260625
1160.86001,0,0,4705.261414,0,0,0,0,2942.484907,0,0
1243.77145,1896.834088,0,0,0,0,2406.714689,0,0,0,0
1299.81803,597.9844442,1165.958589,0,0,0,1917.243626,1265.236425,0,0,0
936.92193,0,0,642.663737,0,0,0,0,0,0,0
909.13284,0,90.29342411,4258.708225,72.74288085,0,0,145.1828976,5560.98995,0,0
873.01418,0,703.5755847,0,0,0,0,0,0,0,0
532.95062,0,0,3725.081923,0,0,0,0,6796.540448,0,0
851.55582,4192.307661,3569.859723,0,0,0,0,1815.548074,0,0,763.5180312
798.89746,0,2915.329395,2982.834907,0,0,0,3351.016515,1154.281596,239.159109,0
913.03455,0,0,2236.461182,147.2458594,0,0,0,1088.679243,0,0
1287.79056,2045.47117,91.2749173,0,0,0,1562.630911,0,0,0,0
1061.61434,0,0,719.2111003,274.315293,0,0,0,836.9469443,0,392.9803125
1179.03053,0,0,6393.222426,0,0,0,0,4367.015996,0,0
600.10918,0,0,0,2035.02125,0,0,0,0,0,8715.677564
975.07322,0,0,0,0,0,0,0,244.5902641,0,184.4284687
557.11391,0,616.8540189,0,0,0,0,0,0,0,0
403.06218,0,0,0,0,0,535.1400596,0,0,0,0
751.02688,0,110.404896,0,0,0,0,1172.94129,0,0,0
413.26286,0,0,10742.12177,0,0,412.1195518,0,541.2420763,0,0
1060.00419,0,8225.630512,0,0,0,0,7807.650371,0,0,0
397.10111,0,0,0,0,0,0,0,126.5803377,0,0
1281.7301,0,166.1797115,0,0,0,0,0,0,0,0
531.31815,3951.190266,0,0,0,0,7677.190687,0,0,0,0
1023.62925,0,668.3481475,0,0,0,0,0,0,0,0
1039.60751,7758.101494,0,0,0,0,0,0,0,0,0
1127.64314,6583.209624,0,0,0,0,7980.710629,0,0,0,0
979.56458,3469.577019,3788.72673,0,0,0,3743.757299,1443.048538,0,0,0
505.16323,0,100.0077526,0,0,0,0,0,111.1629747,0,0
1349.84803,0,501.3150163,0,0,0,0,1124.024366,0,0,0
1106.9207,0,0,0,0,0,0,208.9142946,0,0,0
530.98441,151.792502,0,0,0,0,164.6495168,0,0,0,0
1437.8764,0,0,110.601515,226.0597461,0,0,0,0,0,0
712.98404,0,2007.78693,6116.775391,0,0,0,638.6103033,1772.256725,0,0
457.33987,0,0,0,0,17274.78924,0,0,0,4290.341146,0
993.04076,0,292.9223303,4091.593425,0,596.2053386,0,0,3152.4487,596.1542119,0
1305.81704,0,0,120.3569336,172.4949414,616.0185113,0,0,489.5638103,0,157.8090625
931.11947,0,0,0,0,0,0,0,274.0742064,0,0
1418.99575,0,0,5712.87778,0,0,0,0,6648.514401,0,0
1429.00176,0,0,2096.823052,0,0,0,0,1442.552734,0,0
891.53094,7464.235896,1592.235382,0,904.5603906,0,3002.188734,624.5414604,0,0,0
827.0312,0,552.8554567,582.8300239,0,1092.147483,0,1769.137106,1833.799768,0,0
529.30616,2248.821626,0,0,0,0,0,0,0,0,0
1185.09103,0,0,4979.171997,0,0,0,0,5359.44064,0,0
1231.74424,9120.903709,1262.23936,0,0,0,8629.748561,537.2887532,0,0,0
1203.05383,0,0,3436.598606,0,1917.641493,0,0,2620.194868,532.170403,0
490.88739,393.5245782,0,0,0,0,0,0,0,0,0
703.03525,0,0,0,0,0,1086.499049,0,0,0,0
901.01172,0,0,0,884.3497266,0,804.2767784,0,0,0,0
1085.14701,0,0,189.6884223,112.3639746,0,0,0,343.6344319,0,167.2795156
428.07513,395.5630012,0,3374.161567,0,0,462.9967105,0,3415.858188,0,0
917.00162,0,308.6288344,3023.803304,0,0,0,150.0925897,1159.950554,0,0
641.30283,629.0550504,0,0,0,0,895.6402138,0,0,0,0
651.38038,3012.582446,0,0,0,0,0,0,0,0,0
953.05484,0,0,2058.470269,0,0,0,0,1287.650032,0,0
643.00498,0,1908.098064,0,0,0,0,4049.236193,0,0,0
907.49947,0,609.3142734,0,3379.106475,0,0,0,398.231433,0,1408.763031
811.15394,644.1966952,0,0,192.6947071,381.0999132,0,0,0,447.7176178,0
919.04058,0,122.3847177,0,0,0,0,2020.884543,0,0,0
507.21742,551.6561118,0,0,0,0,0,0,0,0,0
507.15828,0,66.43588834,0,0,0,0,0,0,0,0
474.0022,0,0,1819.563341,0,0,0,0,363.5981878,0,0
1450.9418,0,0,1409.791002,0,0,0,0,2139.36432,0,0
428.10206,0,0,0,0,0,443.2055407,0,0,0,0
414.00806,1931.265348,909.743218,268.6817763,0,0,0,1700.72722,1211.217489,0,0
916.93843,0,0,0,0,0,0,0,423.3209553,0,0
943.19508,0,0,7797.61202,0,0,0,0,1778.474362,0,0
729.07174,0,2067.208247,1447.295464,0,259.6740669,0,925.0804068,1768.171776,0,0
913.06282,0,0,3435.480415,0,542.9106989,0,0,3249.261682,0,0
419.21143,0,0,0,0,0,0,427.1356551,0,0,0
753.36583,4235.790514,0,0,0,0,8653.794511,0,0,0,0
731.38834,2476.453125,0,0,106.1079297,0,1692.792301,0,0,0,189.3907187
693.06962,0,2599.183905,1677.920464,0,0,0,0,2085.110834,0,0
1018.97734,0,0,6939.413371,0,0,0,0,728.7956141,0,0
855.001,172.3579923,0,0,0,0,0,516.9703744,0,0,0
753.38303,465.1205406,0,0,0,0,4052.196289,0,0,0,0
443.25319,1088.013897,0,123.3573134,0,0,2877.362305,0,125.2863924,0,0
951.00954,0,0,436.9896105,0,248.0821398,0,0,422.2509395,0,0
396.99497,718.5600111,0,0,129.0672949,0,3396.486534,0,0,0,331.670125
897.07102,0,0,0,0,0,0,0,0,0,512.470375
493.04739,373.8801162,0,185.4657932,1455.619082,0,0,0,909.7284539,0,168.1534375
924.02739,4285.633711,0,0,1057.618555,0,2981.123818,0,769.2228789,0,381.2480938
463.19808,0,110.310439,0,0,0,0,0,0,0,0
471.05323,0,0,0,0,0,0,0,0,0,0
577.33914,2187.499032,0,0,0,0,0,0,0,0,0
629.23054,0,0,0,0,0,0,0,144.9032214,0,0
1197.04618,0,1452.231715,0,0,0,0,3996.842861,0,0,0
1014.83716,0,45.95808869,293.2473958,0,0,0,0,535.9862107,0,0
572.01843,4050.019082,576.4826855,947.775391,0,339.4446831,0,1027.888304,1018.065813,0,1686.652125
708.01347,0,4272.764571,793.0259467,0,0,0,2539.517888,186.7855394,0,0
930.97171,0,0,0,0,0,0,1095.756962,0,0,0
970.88387,0,0,2072.649699,0,0,0,0,1482.061585,0,0
647.32822,0,995.207894,155.3498671,3859.24042,0,0,744.3373685,0,0,2060.947859
787.02141,0,0,2275.208198,0,310.1261936,0,3430.30024,1857.826654,0,0
460.19866,0,0,2137.93514,0,0,0,0,1530.830486,0,0
1261.70759,2612.327987,1092.763684,0,0,0,5153.688939,491.6721845,0,0,0
787.04008,0,0,3575.678304,0,328.6085287,0,2809.316213,1581.23482,0,0
1583.02999,0,0,5018.084147,0,0,0,0,3992.226797,0,0
683.36373,1728.963737,0,0,0,0,925.7285413,0,193.7057209,0,0
1537.14294,249.6495437,2926.087399,0,0,0,0,3491.016689,0,0,0
647.09687,0,0,0,0,299.2850911,645.5979646,0,0,0,0
711.10652,0,168.1833421,229.424859,0,166.7030273,0,187.4322788,0,0,0
559.34717,623.0423119,0,0,0,0,0,0,0,0,0
995.55272,0,1403.342779,0,0,0,0,631.2046334,0,0,0
811.45018,0,124.6159653,0,0,0,0,0,0,0,0
850.98081,0,700.8860238,1664.50175,0,0,0,3980.84023,1413.478602,0,0
847.27845,0,0,0,0,0,0,0,0,0,0
1343.85047,0,2657.479378,0,0,0,3273.31507,887.0657487,0,0,0
1105.61171,0,0,233.2948134,422.3430078,0,0,0,380.0130415,0,0
1126.99814,786.5292969,2421.155184,0,0,0,244.7949733,2801.465811,0,0,0
643.37527,5276.90224,0,0,0,0,7579.118525,0,0,0,0
607.24083,716.9993432,0,0,0,0,826.9413034,0,0,0,0
543.27807,1967.553996,615.1771712,857.2224121,252.5347266,0,4734.019788,1213.536858,3057.397832,0,976.2385938
811.16463,613.5686532,271.216066,0,256.3200391,0,0,1302.184251,0,0,415.3432187
1123.09838,0,0,1469.827474,0,0,0,0,723.3392257,0,0
933.63683,1387.943584,1639.957822,0,0,0,2160.768297,2625.545947,0,0,0
930.98325,0,0,0,0,0,0,531.7121751,0,0,0
742.96231,0,0,0,0,0,0,0,0,0,0
481.04801,0,0,0,73.83509765,0,0,0,0,0,0
647.09429,0,0,245.5106065,301.814502,0,0,0,0,0,0
1089.03952,0,0,0,0,340.8190756,0,0,0,455.4385474,0
1015.07763,0,3701.200237,0,0,0,461.5473889,6605.507581,0,0,0
1175.15395,0,0,152.9867893,0,7744.397526,0,0,0,1795.388813,0
553.04244,0,0,218.5140517,0,606.3208117,0,0,133.0882985,0,0
703.13412,0,1281.900606,605.8355849,0,0,0,2689.616085,917.4441752,0,0
960.97829,0,682.2190855,1455.381863,0,0,0,1248.33178,4186.339535,0,0
742.02201,0,582.1811733,383.2085232,134.1116895,1604.774805,0,400.1702893,0,0,0
1230.96596,0,626.653518,0,0,0,0,0,0,0,0
665.32501,7600.484272,0,0,0,0,4466.351356,0,0,0,0
571.97453,0,996.8526648,3408.023953,0,326.3472657,0,1726.072401,972.9337792,0,415.152375
891.04809,147.9124896,0,1277.554036,0,1581.302691,0,0,420.8338608,3109.783599,118.3641016
895.58239,1217.039961,1152.297067,0,0,0,0,1574.892404,0,0,0
637.08856,1140.649328,0,0,1706.98917,0,460.8957134,0,0,0,1360.573969
769.42118,6932.098244,100.7281801,0,0,0,3659.975689,0,0,0,0
390.98371,0,0,0,0,0,0,0,0,0,567.158125
1255.08777,1909.281077,0,0,0,0,642.6582032,0,0,0,0
1091.01836,0,4214.596039,0,0,0,0,1434.141457,0,0,0
647.08772,0,0,0,0,0,0,0,0,0,0
602.88978,0,622.469385,0,0,0,0,0,0,0,0
1295.9166,0,0,2256.419759,0,0,0,0,4312.014686,0,0
993.09275,648.6280939,144.9678513,354.4967448,478.2294141,0,0,0,298.8679292,0,458.0230782
621.28312,3819.974575,0,0,0,0,9052.871607,0,119.7484796,0,0
1071.03563,0,0,1958.860487,0,0,0,0,1150.784316,0,0
639.25954,3504.949132,0,0,0,0,3278.213816,0,0,0,0
566.18183,4782.434042,0,0,0,0,6228.968442,0,0,0,0
792.04982,0,1469.819138,985.2580295,0,0,0,833.4822285,2693.791189,0,0
412.98828,864.6238247,1216.712184,3524.356988,350.1496485,0,0,743.2631884,1423.481458,0,0
432.02167,386.9220479,357.083541,0,0,680.615191,0,699.7915377,270.8210542,0,671.6584375
1299.82486,0,0,916.8333604,2514.698555,519.4898872,0,0,807.9415793,0,2594.160078
847.46806,0,2743.018836,0,404.6589063,0,0,1601.577003,0,0,1093.882563
1265.66136,5311.963081,334.3418088,0,0,0,7489.101665,5702.950805,0,0,0
647.02124,0,0,0,570.5840821,360.0508681,0,0,0,0,168.6149687
552.97243,190.3262928,549.5559456,0,0,0,311.2448603,0,180.0802388,0,0
593.08766,212.0198424,0,0,348.0179981,0,212.4088713,0,428.5748121,0,134.92625
879.14073,0,1289.787325,2319.383491,0,0,0,173.0739673,3651.938625,0,0
891.49907,1692.926507,1868.071307,0,709.9828613,0,2137.57463,414.1535041,0,0,0
567.24973,0,0,0,0,0,433.3662237,0,0,0,0
879.61185,0,0,0,0,0,0,0,556.8255785,0,0
1334.86695,0,0,3435.606147,0,0,0,0,4634.846779,0,0
537.0464,0,377.4161834,2405.352973,1210.754751,1643.670139,0,858.0884515,2212.884692,0,1880.794461
899.43993,6091.92872,0,0,0,0,4125.656867,0,0,0,0
785.21329,0,2322.208398,0,0,0,0,3321.916925,2292.598497,0,0
877.51186,6903.262307,0,0,0,0,4437.012901,0,0,0,0
409.91183,0,265.4570073,825.5672608,0,0,0,360.1783145,311.5526355,0,0
823.01724,0,327.1732889,1812.439751,0,0,0,0,1441.849338,0,0
1145.02044,0,104.979606,3557.469835,0,0,0,0,4491.985302,0,0
907.0334,1006.678305,0,0,0,0,0,0,0,0,0
925.1049,0,0,361.447876,0,0,0,0,476.9819274,0,0
603.37682,1062.180656,0,0,0,0,1268.542146,0,0,0,0
647.33432,0,0,0,0,253.6510417,0,0,0,0,0
475.04793,0,0,0,0,1085.739149,0,0,0,606.9802707,0
515.06245,0,0,0,0,743.0775826,0,0,0,309.6210938,0
571.13518,408.4015833,0,0,0,0,0,0,0,0,0
431.06688,1309.157218,0,326.4481608,0,0,1246.635023,1418.322014,1354.747577,0,0
845.47929,169.6028242,0,0,0,0,483.5221012,0,0,0,0
919.06666,0,0,0,0,1134.373134,0,0,781.1830746,1632.844486,0
789.52164,3733.193169,166.1839293,0,0,0,4669.282278,0,0,0,0
547.17004,452.6499066,1052.297492,2055.259427,0,0,155.7160388,128.2147084,2713.394822,0,0
773.08587,1234.912006,0,1347.872111,0,203.4431423,0,2454.445777,1528.71519,0,179.2085782
709.35023,1507.704646,0,0,0,0,8560.35218,0,0,0,0
531.30776,797.8889658,0,0,0,0,1236.625103,0,0,0,0
893.37749,0,0,0,0,0,0,0,0,0,0
1318.96,0,0,2474.910957,0,0,0,0,2877.49508,0,0
786.92305,0,0,312.1406522,0,0,0,103.5415377,0,0,0
1203.06817,0,0,0,0,333.6811198,0,0,1947.704534,278.0164742,0
1451.0147,0,0,3680.757908,0,0,0,0,4209.691802,0,0
1110.93948,0,0,291.2887641,0,0,0,0,0,0,0
786.90815,357.2685115,0,773.3723144,0,0,307.7567332,985.3903736,1076.182951,0,0
723.26701,3562.629563,0,0,0,0,6181.397153,0,0,0,0
761.12139,0,0,256.3062608,0,188.2388454,0,0,395.4079559,0,0
1588.99484,0,0,3829.110555,0,0,0,0,3266.713904,0,0
1231.18832,0,0,0,0,7062.07105,0,0,0,3291.277627,0
1224.98867,0,0,1666.576742,0,0,0,0,2221.130958,0,0
858.09714,0,0,1778.011882,2703.055547,0,0,0,1006.584355,0,0
731.45009,4791.278139,0,0,0,0,7685.228824,0,0,0,0
731.13521,0,0,185.3585069,0,0,0,0,0,0,0
677.06089,0,0,0,0,0,0,727.7639233,0,0,0
877.06666,0,0,0,0,175.2148112,0,0,298.1205993,0,0
883.05286,0,0,1804.416111,99.66049805,1233.347201,0,0,519.2888029,0,349.2806797
551.15743,0,0,0,0,0,0,7788.24008,0,0,0
1163.0631,0,0,0,0,0,0,173.5722656,0,0,0
1045.66871,0,0,0,0,0,0,0,0,0,0
544.97641,0,0,0,0,0,0,816.0357364,1020.230122,0,0
1251.95561,0,0,816.8997397,0,0,0,0,640.5257368,0,0
904.9699,0,604.4914206,767.078125,0,0,0,800.6070545,1585.611922,0,0
1163.05233,0,397.2814777,0,0,0,0,189.0791692,0,0,0
891.05779,108.5471257,1189.907496,490.0932075,0,0,0,0,437.6655953,0,0
873.02525,0,0,0,0,1358.134158,0,0,0,4164.597543,0
412.14556,0,464.4997603,0,829.5950489,1520.96428,0,2257.061997,92.63261475,335.2197125,373.9629375
447.08656,0,0,0,0,0,0,0,0,0,0
397.11192,0,0,0,0,0,610.1932053,0,0,0,0
748.02593,971.6936531,0,0,1837.214219,0,0,0,0,0,2483.310641
945.00437,233.1520672,0,0,0,0,0,0,159.0511768,0,0
749.37056,3390.672151,54.50180334,0,0,0,0,0,0,0,0
1429.02994,0,0,978.7387967,0,0,0,0,1091.177438,0,0
1073.16835,0,0,0,0,0,0,0,0,0,0
661.42033,4833.50961,0,0,0,0,2955.722297,292.9518584,0,0,0
745.38254,0,0,0,0,0,4418.720395,0,0,0,0
983.15803,0,0,0,0,12005.84579,0,0,0,6791.476789,0
765.07114,0,0,517.3342014,0,418.5511284,0,0,3734.760717,0,0
1275.01522,0,0,639.1450738,0,0,0,0,0,498.4010417,0
856.99781,0,0,0,0,0,0,821.0309406,0,0,0
1105.67323,0,0,0,0,0,8659.907279,0,0,0,0
895.58146,0,0,601.4296875,397.7574219,388.377691,0,0,434.4197983,0,1098.644031
665.25883,3770.862383,0,154.2151693,0,0,4074.919151,0,159.677994,0,0
1583.04237,0,0,2948.48961,0,0,0,0,1869.033339,0,0
406.09528,0,0,404.8267551,0,0,0,0,470.1824565,0,0
437.07417,0,733.7446559,0,0,0,0,1352.000735,0,1092.855922,0
901.45134,583.4076501,0,0,0,0,0,0,0,0,0
391.10426,0,0,0,0,0,0,0,0,0,0
677.07878,2902.577607,199.5552986,0,134.4763672,0,306.5384714,522.8985536,0,0,567.3239844
993.12029,599.8754494,347.9158119,252.8290202,500.3681446,0,551.9917763,311.8926554,543.6305875,0,0
639.27135,780.6060219,0,0,0,0,2354.187449,0,0,0,0
1049.03391,0,0,0,0,1295.235069,0,0,735.3241696,1813.887766,0
477.2291,310.3900201,40.90612418,0,3267.816821,0,935.8507016,0,0,0,1880.088391
437.18228,0,141.2651457,1109.610433,0,0,0,906.2380879,1420.662456,0,0
390.00849,0,1372.216258,2074.321072,0,966.8868272,1827.165296,1845.853883,459.3740605,0,0
1271.0573,4651.466071,0,0,0,0,2453.531379,0,0,0,0
921.53799,2106.953505,275.1492523,0,0,0,8175.149157,0,0,0,0
515.26044,0,0,0,0,0,0,0,0,0,0
878.97039,0,0,77.81051972,0,0,0,0,0,0,0
1205.80403,9657.56155,1465.449626,0,0,0,2653.688399,0,0,0,0
924.04475,459.1380324,376.8819737,1581.107191,507.4363477,0,0,0,1685.610692,0,892.8570312
475.05262,0,0,0,1838.51833,448.2442926,0,379.4223971,89.34345949,0,2007.128625
529.10946,334.7450567,0,0,0,0,0,0,0,0,0
497.00451,124.3679048,112.3168496,2485.585666,0,653.8951389,0,714.8437887,1230.93436,0,0
939.51083,5375.778312,208.0732183,0,0,0,3734.99982,677.484578,0,0,0
835.05419,156.2504149,201.0753451,1354.930284,0,0,232.9716026,0,1677.630575,0,0
797.16315,0,0,0,0,6340.196311,0,0,0,1968.619169,0
929.53829,0,549.4741421,0,0,0,0,0,0,0,0
969.03165,0,94.67572135,2508.91036,0,0,0,0,1945.779532,0,0
984.99343,0,0,0,707.4963379,0,0,0,0,0,0
505.18738,0,0,1565.204251,0,4355.08967,0,0,992.0444274,2523.672498,0
953.06272,157.3442166,629.7356332,0,0,0,0,292.8614249,0,0,0
482.99702,344.5558628,0,0,0,0,0,0,0,0,0
503.17642,542.4626659,0,0,0,0,0,0,0,0,0
652.98403,0,411.8609567,585.7618273,0,0,0,2660.232905,374.2496539,0,0
993.11916,284.0488454,1372.57779,0,0,0,0,338.6675434,0,0,0
1034.94242,0,0,567.4342583,0,0,0,0,0,0,0
1089.04703,0,0,0,0,997.4920139,0,245.959874,0,0,0
1129.10509,0,1478.656729,0,0,0,0,4831.878404,0,0,0
1012.97068,0,0,187.6108127,0,0,0,0,0,0,0
763.45241,0,360.9997364,2305.158827,0,0,0,1482.753249,720.7939082,0,910.5262031
805.31357,664.7856748,0,0,0,0,4170.956569,0,0,0,0
1065.00912,0,303.8332534,2236.000325,0,572.643685,0,219.8656598,0,0,0
687.39275,3462.740771,0,0,0,0,1676.433028,0,0,0,0
965.50053,4237.005773,0,0,0,0,2579.464433,0,0,0,0
901.02452,0,0,0,0,0,432.3214433,0,152.0400761,0,0
963.07659,0,0,349.1724311,0,0,0,190.8699142,149.632145,0,0
617.2414,0,0,0,0,0,462.7967722,0,0,0,0
387.09652,0,241.1915201,0,0,0,3682.955078,0,0,0,0
605.42151,0,840.2796683,0,0,0,0,0,0,0,0
901.49428,2887.70271,0,0,0,0,1740.417763,0,0,0,0
775.29951,0,0,0,0,0,1044.834396,0,0,0,0
439.08451,0,346.0800182,0,0,0,0,0,172.4835344,0,0
1033.07563,0,0,2649.506836,0,983.860178,0,0,991.2712618,406.6233865,0
411.04453,0,1132.870519,1731.422485,0,176.6787543,0,798.3270034,1844.500408,0,0
913.06701,0,0,1713.553196,0,857.8348308,0,225.9241568,1071.206994,0,0
917.01982,0,620.6524875,678.5635308,0,0,0,760.4067141,249.2467613,0,0
916.99872,0,0,0,0,0,0,472.6026841,0,0,0
669.03093,0,0,272.2976888,0,0,0,0,0,0,0
731.3793,198.9463668,0,0,0,0,0,0,0,0,0
401.24613,4240.410537,0,0,0,0,2330.777138,0,0,0,0
547.08923,0,0,0,0,0,0,0,132.0734153,0,0
983.14055,0,0,0,0,2988.410894,0,0,0,3585.679461,0
809.05154,0,160.947673,195.6150309,0,0,116.6945801,0,489.3321178,0,0
466.91237,3084.61055,0,0,0,0,2332.000617,0,0,0,1743.787062
681.04481,0,0,0,334.2523438,0,0,0,0,0,613.8355625
1121.97578,4391.771122,104.512222,0,420.7674463,0,2423.423494,0,0,0,123.9878984
532.02225,0,718.6614983,190.1201715,2692.396494,0,0,0,0,0,283.706875
999.09851,0,0,0,0,0,0,0,136.2188984,0,0
745.49491,917.9484929,66.64850939,0,0,0,1508.365851,0,0,0,0
1106.99215,0,0,1115.772407,0,0,0,0,1241.469405,0,0
785.43911,0,154.8964724,0,0,0,0,0,0,0,0
428.11925,763.8253941,0,0,0,0,392.1365903,0,0,0,172.7313906
1221.16658,0,0,134.5552165,0,0,0,0,0,0,0
600.14422,0,500.1906154,1247.911295,209.1907032,0,0,0,572.5692741,0,4972.193375
875.15556,0,0,0,0,0,0,0,0,0,0
428.0907,191.6889865,1313.324242,1943.480957,0,0,2473.759611,0,0,0,138.7730156
1276.01674,0,0,110.6633776,2427.851719,0,2334.649003,0,90.37254006,0,435.5828828
412.11351,0,238.3357458,114.7612576,1008.635967,601.4544053,0,275.6705794,230.4287851,0,592.8933282
921.91738,0,1391.562596,0,0,0,0,2559.099165,0,0,0
833.44672,0,0,0,103.8132227,0,0,0,0,0,0
841.18309,0,0,0,0,1098.456597,0,0,0,0,0
471.07156,0,0,0,0,0,0,0,0,0,0
814.06215,0,0,0,0,0,0,0,352.520718,9801.035581,0
867.51691,2373.987832,0,0,0,0,949.2771382,450.4328202,0,0,0
1275.70753,6036.204853,709.4664494,0,0,0,6261.553711,0,0,0,0
564.10151,0,1067.327981,2866.574436,0,2595.743186,0,975.1630183,1708.227774,0,0
821.06508,0,0,2104.010403,62.6073535,0,0,0,1004.90913,0,0
713.09884,0,0,135.9644504,0,0,0,0,0,0,0
1017.62044,0,859.991852,0,318.1658008,0,4380.932566,0,0,0,348.9446875
509.01943,0,440.6334895,298.166504,710.2074122,308.0005426,0,0,260.6580301,0,308.7877656
761.00751,0,0,0,0,4164.545269,0,0,0,2331.963994,0
547.3087,0,0,0,0,0,856.8470395,0,0,0,0
1231.02871,0,1592.779656,0,0,0,0,2352.643835,0,0,0
899.4861,1507.040825,101.2168568,0,0,0,1208.14245,0,0,0,0
993.06679,0,370.6278758,1457.959852,0,561.6824653,0,0,2837.272869,0,0
771.37147,3547.95354,0,0,0,0,3014.667712,0,0,0,0
1582.98138,0,0,2498.398519,0,0,0,0,3251.597248,0,0
679.26371,3730.335471,0,0,0,0,4140.992804,0,0,0,0
1136.97759,0,0,3103.859131,0,0,0,0,1780.575183,0,0
1231.02411,0,0,1151.910102,0,0,0,0,324.2112342,0,0
745.4309,0,0,0,81.40473145,0,0,0,0,0,0
1139.72163,2786.262298,1264.465443,0,0,0,2272.769686,0,0,0,0
895.54941,4223.527379,0,0,0,0,5272.56723,710.0551516,0,0,0
877.45304,731.4783601,0,0,0,0,0,0,0,0,0
1025.00854,0,0,1423.598931,0,0,0,0,2169.409007,0,0
610.13487,1128.35495,636.4144819,1158.402778,735.0218946,365.3092448,601.1608245,263.3923074,1142.110982,0,2121.679156
375.03251,0,0,158.3030328,0,146.8015082,0,0,0,0,0
877.47003,3048.933767,0,0,0,0,0,0,0,0,0
815.03291,0,0,0,0,0,0,223.8854038,0,0,0
397.0064,0,0,0,0,0,0,0,0,0,0
537.08081,2822.29646,497.4430478,854.9061415,0,0,0,0,529.4094393,0,0
1085.13647,0,0,142.9983724,122.530791,0,0,0,666.1160626,188.9267154,375.8538594
681.23107,0,475.4890242,700.0655382,0,0,0,0,234.0194077,0,0
975.10746,0,293.177998,1751.972955,356.6929102,2247.729709,0,0,2613.729875,376.8740659,0
950.99827,0,0,385.0592176,0,0,0,0,0,0,0
758.96647,0,0,0,0,3504.427778,0,0,0,0,0
1583.01334,0,0,1173.097439,0,0,0,0,2120.650057,0,0
1389.13495,0,0,0,0,0,0,0,157.5656646,0,0
889.55035,0,0,0,0,0,0,0,0,0,0
1395.13276,0,0,145.1410319,0,0,0,0,0,0,0
504.97932,1696.556969,272.5547355,0,0,1333.877083,1297.102591,2273.367922,0,0,0
610.99081,0,0,347.4709473,0,0,0,679.7709623,0,0,0
1009.52755,1911.428132,0,0,0,0,3389.620529,0,0,0,0
661.32757,1780.579041,0,0,0,0,3495.352488,0,0,0,0
819.49039,2378.419939,0,0,0,0,1401.730417,0,0,0,0
833.5319,0,910.0583779,0,0,0,0,0,0,0,0
1105.70785,0,0,2126.087253,0,0,0,0,1057.676202,245.5491396,0
904.98584,0,1778.325621,0,0,0,228.2812243,2482.85427,642.7478741,0,0
827.26947,0,0,335.7657064,0,0,0,0,374.3959899,0,0
435.1416,0,159.3423001,0,0,0,0,0,0,0,0
691.41408,0,1444.034581,0,899.7392188,0,1206.221731,794.847695,0,0,0
763.23433,0,0,0,0,0,0,0,302.3875346,0,0
709.29602,1905.441683,0,0,0,0,632.8688837,0,105.0780137,0,0
649.99705,0,383.726203,435.412462,0,844.9551649,0,1427.64983,1241.627324,0,0
551.22849,0,0,153.3069119,0,0,0,0,410.3752843,0,0
937.00955,0,1330.935116,2429.194417,0,0,0,0,1323.335381,0,0
1027.49266,134.4791724,0,0,0,0,636.3635896,0,0,0,0
